countyname,statename,fips_1,sociod_eqi_2jan2018_vc,air_eqi_2jan2018_vc,land_eqi_2jan2018_vc,water_eqi_2jan2018_vc,eqi_2jan2018_vc,pctnonwhite10,gdp2017b,metro,fac_penalty_count,CIDDist,FinalEC,estab,EPAregion,cases_2011,cases_2012,cases_2013,cases_2014,cases_2015,cases_2016,cases_2017,cases_2018,cases_2019,cases_2020,proportionObama
Lawrence County,Arkansas,05075,-1.0978268,-.16336715,-1.0742153,.081462443,-.31515768,3.2558138,.444603,0,3,280.4018712726964,0,18,6,0,0,0,0,0,0,0,0,0,0,0
Lee County,Arkansas,05077,-1.4317847,.43307471,-1.3142314,-.28386268,.076715074,58.557175,.175991,0,0,417.1052467290385,0,3,6,0,0,0,0,0,0,0,0,0,0,0
Lincoln County,Arkansas,05079,-1.2175151,.23658946,-1.2367095,-.71597517,-1.0284109,34.229515,.242689,1,2,376.2931117288062,0,7,6,0,0,0,0,0,0,0,0,0,0,0
Little River County,Arkansas,05081,-.75359297,.17783415,-.55464184,-.14049217,.1020497,25.358742,.49118599,1,4,234.5522849405729,0,16,6,0,0,0,0,0,0,0,0,0,0,0
Logan County,Arkansas,05083,-.72278923,-.43580061,-.26722905,-.10740775,-.52759564,7.8065581,.501239,0,2,352.4199108097058,0,15,6,0,0,0,0,0,0,0,0,0,0,0
Lonoke County,Arkansas,05085,.10941561,.80955654,-1.2276736,-.74774933,-.79591769,12.066241,1.33198,1,5,426.6363217200566,0,29,6,0,0,0,0,0,0,0,0,0,0,0
Madison County,Arkansas,05087,-.71445954,-.061926425,.1181218,1.405875,-.28555775,8.0549726,.38112599,1,1,303.8617534676898,0,22,6,0,0,0,0,0,0,0,0,0,0,0
Marion County,Arkansas,05089,-.68846053,.8280952,.37704203,-.67013872,.4856005,4.1433973,.50154901,0,1,313.4293168447247,0,19,6,0,0,0,0,0,0,0,0,0,0,0
Miller County,Arkansas,05091,-.32705531,1.1028315,-.65349793,-.64271623,.54026335,29.384291,1.320899,1,3,257.9202492931864,1,25,6,0,0,0,0,0,0,1,0,0,0,0
Mississippi County,Arkansas,05093,-.78628254,-1.266444,-1.5500822,-.70049179,-.97474134,39.530979,2.246202,0,13,294.3192334439858,0,49,6,0,0,0,0,0,0,0,0,0,0,0
Monroe County,Arkansas,05095,-1.1288019,-.29512796,-1.1860176,-.83311635,.33992043,44.1772,.183759,0,4,414.2640791170232,0,6,6,0,0,0,0,0,0,0,0,0,0,0
Montgomery County,Arkansas,05097,-1.2096335,1.0175803,.56930619,-.67228174,.5773927,7.1782441,.14065599,0,0,317.1120510815601,0,9,6,0,0,0,0,0,0,0,0,0,0,0
Nevada County,Arkansas,05099,-1.0761435,.87348741,.13639592,-.67889977,.24932258,34.856064,.25619701,0,1,316.5479852717309,0,4,6,0,0,0,0,0,0,0,0,0,0,0
Newton County,Arkansas,05101,-1.0078735,.40933484,.60125375,-.21340609,-.26367277,5.2340937,.103734,0,2,333.6499881003624,0,10,6,0,0,0,0,0,0,0,0,0,0,0
Ouachita County,Arkansas,05103,-.60458016,1.5654389,.91036314,-.11154602,1.2519382,43.698318,.61050397,0,9,348.1589076741606,0,28,6,0,0,0,0,0,0,0,0,0,0,0
Perry County,Arkansas,05105,-.74492985,.11434357,.069620766,-.10950693,-.42099556,6.3762569,.155867,1,1,392.3377714960565,0,4,6,0,0,0,0,0,0,0,0,0,0,0
Phillips County,Arkansas,05107,-.75418919,.66008043,-1.3820642,-.76319206,.31286681,65.36747,.506356,0,6,411.6806893575968,0,10,6,0,0,0,0,0,0,0,0,0,0,0
Pike County,Arkansas,05109,-1.1269985,.12213539,.071158297,-.66415954,.39624342,11.76158,.251385,0,3,307.5024850191212,0,16,6,0,0,0,0,0,0,0,0,0,0,0
Poinsett County,Arkansas,05111,-1.0279716,.66623104,-1.2956525,-.76110232,.0055381758,10.991336,.58816099,1,2,327.7112513840225,0,16,6,0,0,0,0,0,0,0,0,0,0,0
Polk County,Arkansas,05113,-.85238004,.14552937,.53639209,-.10675791,.52732074,10.226503,.522053,0,4,266.5898139699326,0,27,6,0,0,0,0,0,0,0,0,0,0,0
Pope County,Arkansas,05115,.12546246,.7146796,-.31073934,.023276284,.12513931,13.095509,2.8657751,0,20,385.0379318424251,0,58,6,0,0,0,0,0,0,0,0,0,0,0
Prairie County,Arkansas,05117,-.79828817,.53912228,-1.0090437,-.74812877,-.2452642,14.285715,.18579,0,1,411.4016107001691,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Pulaski County,Arkansas,05119,1.3150787,.4027859,.16409253,-.14822239,.45093852,44.690239,28.340197,1,82,437.103308816031,0,296,6,0,0,0,0,0,0,0,0,0,0,0
Randolph County,Arkansas,05121,-.65507179,-.79334211,-.95771712,-.73422134,-1.0275193,4.1348991,.46199599,0,2,243.6002100466386,0,23,6,0,0,0,0,0,0,0,0,0,0,0
St. Francis County,Arkansas,05123,-.92300564,.51229376,-.97550607,1.4209967,.44583279,57.6297,.72326398,0,3,389.7638154827434,0,6,6,0,0,0,0,0,0,0,0,0,0,0
Saline County,Arkansas,05125,.65218836,.084287606,1.2831615,.0052893362,-.49499136,11.03456,2.506573,1,26,408.2829271148035,0,68,6,0,0,0,0,0,0,0,0,0,0,0
Scott County,Arkansas,05127,-1.4891371,-.34788734,.82914501,.12020335,.0092517938,14.653254,.278126,0,3,306.5380887332291,0,7,6,0,0,0,0,0,0,0,0,0,0,0
Searcy County,Arkansas,05129,-1.2719479,.67664623,.53460652,-.019931486,.51481932,4.8200121,.174007,0,0,346.4114604663102,0,11,6,0,0,0,0,0,0,0,0,0,0,0
Sebastian County,Arkansas,05131,.24556714,1.5866277,.6750598,-.13586725,1.0779684,27.165512,6.431767,1,38,323.4621996491792,0,157,6,0,0,0,0,0,0,0,0,0,0,0
Sevier County,Arkansas,05133,-1.1672833,-.25674871,.28076074,-.69152939,.032535661,38.93774,.492295,0,1,250.8907344397626,0,5,6,0,0,0,0,0,0,0,0,0,0,0
Sharp County,Arkansas,05135,-.81808764,-.048649788,.1559263,-.69139528,.14814866,5.0104265,.36348099,0,0,260.6757642409473,0,10,6,0,0,0,0,0,0,0,0,0,0,0
Stone County,Arkansas,05137,-.93965745,.25067145,.25786957,-.11660297,.46344474,3.8889785,.234029,0,0,328.7016238010982,0,19,6,0,0,0,0,0,0,0,0,0,0,0
Union County,Arkansas,05139,-.43927184,.72438747,1.1283092,-.70912004,1.0228953,38.226181,2.3741369,0,48,300.8731440097884,0,40,6,0,0,0,0,0,0,0,0,0,0,0
Van Buren County,Arkansas,05141,-1.0428011,-.95555037,.64925838,-.13822597,-.3341071,5.8571839,.383472,0,11,372.3439155170784,0,8,6,0,0,0,0,0,0,0,0,0,0,0
Washington County,Arkansas,05143,1.0045266,1.1461816,.098812781,.37458679,.58269358,25.863148,11.213825,1,23,306.1563598137827,0,201,6,0,0,0,0,0,0,0,0,0,0,0
White County,Arkansas,05145,-.12818813,-.50975859,-.90743089,-.76187491,-1.0121629,10.444237,2.1327801,0,15,367.3374452525952,0,60,6,0,0,0,0,0,0,0,0,0,0,0
Woodruff County,Arkansas,05147,-.82744241,.19371158,-1.2173104,.45977128,.3484695,30.564737,.22784901,0,2,367.9495867317539,0,6,6,0,0,0,0,0,0,0,0,0,0,0
Yell County,Arkansas,05149,-.89455473,.63203633,-.2756969,-.11720385,-.12667485,23.281496,.584454,0,3,359.2008266901125,0,22,6,0,0,0,0,0,0,0,0,0,0,0
Alameda County,California,06001,3.6286836,.78513932,.5995214,-1.670758,-.10251405,65.929359,130.43002,1,44,5.342155949364424,4,1742,9,1,1,0,0,0,0,0,1,1,0,.5
Alpine County,California,06003,.33983362,-1.3191743,2.982784,-.33116969,1.5601873,27.489361,.114872,0,0,215.1318036488902,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Amador County,California,06005,.77956975,.82102877,.83402741,-1.5713644,.27192324,20.388018,1.608472,0,0,131.5736158062168,0,50,9,0,0,0,0,0,0,0,0,0,0,0
Butte County,California,06007,1.1277999,.90646666,-.86586809,-1.1486086,.01981263,24.810909,9.1814518,1,3,175.3648368052663,0,172,9,0,0,0,0,0,0,0,0,0,0,0
Calaveras County,California,06009,.95713568,.65320456,1.1202952,-1.0667034,.25365913,16.464083,1.430443,0,2,131.3146980992866,0,45,9,0,0,0,0,0,0,0,0,0,0,0
Colusa County,California,06011,-.079742968,1.042321,-1.247399,-.18535544,.23714614,60.20356,1.291669,0,8,127.7140040790648,0,26,9,0,0,0,0,0,0,0,0,0,0,0
Contra Costa County,California,06013,3.2512956,.79399282,-.19947922,-1.7525473,-.63761544,52.248703,71.697151,1,41,12.79105445298034,1,497,9,1,0,0,0,0,0,0,0,0,0,1
Del Norte County,California,06015,-.023664976,-.74635071,1.0870124,-.17063947,.22792126,35.291855,.76779002,0,2,398.0830309343021,0,12,9,0,0,0,0,0,0,0,0,0,0,0
El Dorado County,California,06017,2.0954406,.36792848,1.0033609,-1.682865,-.23729894,20.086933,7.9320168,1,1,143.9376069541021,0,175,9,0,0,0,0,0,0,0,0,0,0,0
Fresno County,California,06019,.76273173,-.056043278,-1.6315163,-1.9151323,-1.3447126,67.271538,42.56889,1,140,174.9354251935387,1,555,9,0,1,0,0,0,0,0,0,0,0,1
Glenn County,California,06021,.15378395,-.63384157,-1.1986715,-.09367127,-.68685573,44.11137,1.000079,0,4,179.1687399429953,0,26,9,0,0,0,0,0,0,0,0,0,0,0
Humboldt County,California,06023,1.5286943,1.0019176,1.3787812,-.36058527,1.0882899,22.778425,5.4368629,0,19,267.2302114532989,0,131,9,0,0,0,0,0,0,0,0,0,0,0
Imperial County,California,06025,-.086731032,.90911609,-.32575867,-1.5934165,-.45158598,86.290451,8.0391216,1,32,99.05927475916737,2,63,9,0,0,0,0,1,0,1,0,0,0,.5
Inyo County,California,06027,.75171161,-.66687441,2.8479133,-1.6835177,.60568738,33.699989,1.226727,0,0,196.0751269844899,1,12,9,0,0,0,0,0,0,0,0,0,1,0
Kern County,California,06029,.33381611,.81425518,-.96087885,-2.0478792,-.74579734,61.436153,43.812096,1,595,86.34910047020753,4,380,9,0,0,0,2,1,0,0,0,1,0,.75
Kings County,California,06031,-.013675691,-1.6783366,-1.6675488,-1.7289281,-2.5919721,64.780823,6.4432979,1,50,226.8564693745821,0,55,9,0,0,0,0,0,0,0,0,0,0,0
Lake County,California,06033,.29973415,-.14162146,.42833391,-1.644274,-.26678568,25.867161,1.943085,0,1,100.845784918012,0,40,9,0,0,0,0,0,0,0,0,0,0,0
Lassen County,California,06035,-.01727597,.78380603,1.1793687,-.54320955,.40551269,33.314228,1.16487,0,0,289.7697917669757,0,4,9,0,0,0,0,0,0,0,0,0,0,0
Los Angeles County,California,06037,2.8870692,1.1699694,.51063401,-1.9286741,-.13324413,72.212746,720.84174,1,254,0,9,10813,9,4,1,0,2,0,0,1,1,0,0,.77777779
Madera County,California,06039,.1619045,-2.8176534,-1.1260324,-1.2242656,-2.8043883,61.965996,6.023623,1,52,182.7016775666592,0,98,9,0,0,0,0,0,0,0,0,0,0,0
Marin County,California,06041,4.7986646,.2074378,1.0727112,-1.5165627,.07707873,27.16979,25.066956,1,5,7.727896577995901,0,195,9,0,0,0,0,0,0,0,0,0,0,0
Mariposa County,California,06043,.22441147,-.50035334,2.2675047,-.86533231,.13731657,16.760725,.73970801,0,0,175.2859126056881,0,11,9,0,0,0,0,0,0,0,0,0,0,0
Mendocino County,California,06045,1.3493135,1.5595174,.4781062,-1.2308192,1.1831644,31.411299,3.5045471,0,3,124.8462694379625,0,125,9,0,0,0,0,0,0,0,0,0,0,0
Merced County,California,06047,.049431819,.7801885,-1.6538774,-1.8347039,-1.0764079,68.099594,9.1366558,1,27,125.8885821503252,2,127,9,0,0,0,1,1,0,0,0,0,0,1
Modoc County,California,06049,-.43487081,.052081663,.80799282,-.23729424,1.007359,21.030354,.34946799,0,2,357.9648433066901,0,3,9,0,0,0,0,0,0,0,0,0,0,0
Mono County,California,06051,1.5050133,1.8102866,1.8286804,-1.3487979,2.1615703,31.791296,1.041898,0,2,244.9729420039926,0,9,9,0,0,0,0,0,0,0,0,0,0,0
Monterey County,California,06053,1.9545695,2.1636028,-.78398305,-1.7469245,.24656086,67.128609,25.923475,1,17,113.6659134091462,0,275,9,0,0,0,0,0,0,0,0,0,0,0
Napa County,California,06055,2.4170082,-.18577117,-.79045933,-1.7982832,-.87040889,43.607311,10.996519,1,4,41.47502608700014,1,511,9,1,0,0,0,0,0,0,0,0,0,1
Nevada County,California,06057,2.0270846,-.25825775,1.8892304,-1.6723582,.067117713,13.453282,4.2716589,0,5,170.1847220121466,0,139,9,0,0,0,0,0,0,0,0,0,0,0
Orange County,California,06059,3.3345218,.16332178,.20438325,-1.5949569,-.64058131,55.867226,244.43817,1,38,28.08816538697683,4,4380,9,1,1,0,0,0,0,1,1,0,0,.5
Placer County,California,06061,2.512176,-2.2594988,.52011162,-1.7579187,-1.9127319,23.860609,21.945007,1,17,132.6212694230835,0,278,9,0,0,0,0,0,0,0,0,0,0,0
Plumas County,California,06063,.58314127,-.41248846,2.1055064,-.18624288,1.3036907,14.954765,1.006184,0,4,232.8053956449735,0,19,9,0,0,0,0,0,0,0,0,0,0,0
Riverside County,California,06065,1.3089819,1.3684702,-.1719047,-1.8452564,-.62095451,60.310024,84.070198,1,31,56.08589817301444,3,1547,9,1,0,1,1,0,0,0,0,0,0,1
Sacramento County,California,06067,2.0415797,-1.0733563,-1.0484127,-1.7362007,-1.7133964,51.566689,86.961021,1,17,57.0390108727881,0,732,9,0,0,0,0,0,0,0,0,0,0,0
San Benito County,California,06069,1.6356096,-.42647001,.1747282,-1.4867481,-1.0946116,61.72538,2.1529031,1,3,118.8934749872795,0,58,9,0,0,0,0,0,0,0,0,0,0,0
San Bernardino County,California,06071,1.1321819,.011152485,1.7960056,-1.8409491,-.71392488,66.706238,87.133087,1,54,42.40137184225181,0,1729,9,0,0,0,0,0,0,0,0,0,0,0
San Diego County,California,06073,2.8909287,-1.675051,-.0098489095,-1.8004508,-1.8460051,51.538116,224.76752,1,26,0,12,2866,9,1,1,1,2,1,1,1,2,0,2,.58333331
San Francisco County,California,06075,4.8204174,-1.0089782,.15786409,-1.5871363,-.81292105,58.092857,172.99248,1,9,0,1,649,9,0,0,0,0,0,0,0,1,0,0,0
San Joaquin County,California,06077,1.0758471,-1.2510457,-1.8417395,-1.659122,-2.2502153,64.115448,29.141657,1,124,71.86352342557923,1,531,9,0,0,0,0,0,0,0,0,1,0,0
San Luis Obispo County,California,06079,2.3496943,-.75186116,-.4693934,-1.6646521,-.81947166,28.905899,16.779957,1,21,146.2332520765555,1,463,9,1,0,0,0,0,0,0,0,0,0,1
San Mateo County,California,06081,4.1683216,.21182382,.31393349,-1.6945055,-.71540552,57.741173,126.39626,1,17,8.642953162382051,0,544,9,0,0,0,0,0,0,0,0,0,0,0
Santa Barbara County,California,06083,2.5826139,-.64838475,-.59998977,-1.6359254,-1.0098279,52.082001,27.474155,1,9,94.56003570269924,1,494,9,1,0,0,0,0,0,0,0,0,0,1
Santa Clara County,California,06085,4.1976686,-.84344649,.073990837,-1.8288336,-1.5851568,64.812851,280.51059,1,21,42.46025619491268,0,2069,9,0,0,0,0,0,0,0,0,0,0,0
Santa Cruz County,California,06087,3.2128885,-.97396702,-.59787089,-1.838935,-1.1572164,40.393398,13.94161,1,3,59.95859812757752,0,291,9,0,0,0,0,0,0,0,0,0,0,0
Shasta County,California,06089,.87157255,-.50077176,1.0871315,-.80665141,.064919472,17.593088,8.1473961,1,9,285.8064937390574,2,128,9,0,0,0,0,2,0,0,0,0,0,1
Sierra County,California,06091,.24177861,.85009336,1.4379301,-.3423501,1.4559287,11.882716,.089556001,0,0,215.6394960124052,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Siskiyou County,California,06093,.4724327,1.4466622,.70316219,-.21790297,1.821437,20.52784,1.637738,0,3,362.2622758738914,1,25,9,0,0,0,0,1,0,0,0,0,0,1
Solano County,California,06095,1.8404071,.47623545,-.73838115,-1.6597265,-.78741914,59.203957,22.725056,1,14,33.48169828736308,0,242,9,0,0,0,0,0,0,0,0,0,0,0
Sonoma County,California,06097,2.7239058,-.62113845,-.85309434,-1.6997602,-1.1325555,33.862049,28.853518,1,10,37.26653477007743,0,891,9,0,0,0,0,0,0,0,0,0,0,0
Stanislaus County,California,06099,.74313277,-.39277977,-1.6552138,-1.8332999,-1.5360872,53.266289,22.191929,1,68,86.89655982796373,0,382,9,0,0,0,0,0,0,0,0,0,0,0
Sutter County,California,06101,.59807706,-.50988901,-1.4299694,-.38309413,-1.241008,49.563526,3.2353711,1,5,124.345983688108,0,51,9,0,0,0,0,0,0,0,0,0,0,0
Tehama County,California,06103,-.025059152,-.037902772,-.017707115,-.18223748,-.14082208,28.14238,1.932232,0,3,225.6703386986376,0,45,9,0,0,0,0,0,0,0,0,0,0,0
Trinity County,California,06105,.43644872,1.236393,2.5696607,-.25180909,1.6843654,16.451471,.41391301,0,0,250.0284088622815,0,9,9,0,0,0,0,0,0,0,0,0,0,0
Tulare County,California,06107,.0050659729,1.6889799,-1.4506332,-1.7277486,-.3515707,67.448708,17.426838,1,48,194.919866779751,0,230,9,0,0,0,0,0,0,0,0,0,0,0
Tuolumne County,California,06109,.68747288,-.62705868,2.4478147,-1.2982225,.25005162,18.134201,2.6087959,0,0,152.2418075015797,0,46,9,0,0,0,0,0,0,0,0,0,0,0
Ventura County,California,06111,2.7737696,1.0316269,-.81411165,-1.5592197,-.53971714,51.310669,50.165882,1,55,40.01677160874029,8,847,9,0,0,0,0,0,0,3,3,1,1,0
Yolo County,California,06113,2.365164,-1.7501909,-1.2596436,-1.7524766,-2.2263191,50.091862,14.319346,1,10,85.17156824601244,1,182,9,0,0,0,0,0,1,0,0,0,0,1
Yuba County,California,06115,.025268082,-.35073692,-.48478264,-.88184488,-.98102444,41.215439,3.10672,1,1,145.5842302123366,0,33,9,0,0,0,0,0,0,0,0,0,0,0
Adams County,Colorado,08001,1.057243,.36767468,-.62995464,-.80368459,-.8336221,46.791573,25.629536,1,47,4.37770577542711,3,446,8,1,0,0,1,0,0,1,0,0,0,.66666669
Alamosa County,Colorado,08003,-.20194255,-1.3592091,-.43995437,-.49185121,-.079476282,50.359337,.65608901,0,2,227.6198446643309,0,14,8,0,0,0,0,0,0,0,0,0,0,0
Arapahoe County,Colorado,08005,2.1584306,1.2888834,-.23010884,-.88330197,.23153266,36.757851,45.628689,1,23,6.912567870595032,0,390,8,0,0,0,0,0,0,0,0,0,0,0
Archuleta County,Colorado,08007,.59561861,-.64188439,.99365634,1.3690943,1.1628889,21.830521,.49902001,0,0,300.346307970035,0,16,8,0,0,0,0,0,0,0,0,0,0,0
Baca County,Colorado,08009,-.62478727,1.407377,-.22811809,-.88453215,1.5448394,12.275607,.167812,0,3,288.7386241489853,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Bent County,Colorado,08011,-.92887878,2.4951682,.49742666,-.66772968,1.4400762,41.037083,.11341,0,0,215.9576387429221,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Boulder County,Colorado,08013,3.4623399,1.9333798,-.28597447,-.67985284,1.0073828,20.649292,26.255861,1,15,21.48528014214655,2,561,8,0,1,1,0,0,0,0,0,0,0,1
Broomfield County,Colorado,08014,1.004146,6.5396256,.10568988,1.3728291,3.795788,20.631968,7.1523619,1,2,17.60365958553319,0,76,8,0,0,0,0,0,0,0,0,0,0,0
Chaffee County,Colorado,08015,1.1754894,-.83277857,.8922987,-.654975,.51814014,13.431411,.744883,0,3,125.4736008122628,0,34,8,0,0,0,0,0,0,0,0,0,0,0
Cheyenne County,Colorado,08017,-.565979,1.3525416,-.14845826,-.77219337,1.5638083,11.928104,.143681,0,7,176.1403501949099,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Clear Creek County,Colorado,08019,1.5362841,1.9426348,1.5735482,-.68663394,1.7278409,7.8895249,.492621,1,4,33.66153712569292,0,7,8,0,0,0,0,0,0,0,0,0,0,0
Conejos County,Colorado,08021,-.74538285,.66244203,.13838196,-.86742955,.047325112,58.200096,.196127,0,0,275.9743345983371,0,6,8,0,0,0,0,0,0,0,0,0,0,0
Costilla County,Colorado,08023,-1.0424081,1.9903949,.14124484,-.67575985,1.4466338,69.182747,.086418003,0,0,236.0308143382934,0,3,8,0,0,0,0,0,0,0,0,0,0,0
Crowley County,Colorado,08025,-1.1628126,1.9449805,-.099978656,1.3791572,.43924212,42.143227,.117861,0,0,159.9289492544959,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Custer County,Colorado,08027,-.065020099,1.5597124,.93876708,1.387455,2.3004467,8.014101,.122418,0,1,167.4939425978694,0,9,8,0,0,0,0,0,0,0,0,0,0,0
Delta County,Colorado,08029,.24451783,1.5887378,.039040063,-.73350704,1.038523,17.016672,.74716902,0,3,221.2296651912901,0,52,8,0,0,0,0,0,0,0,0,0,0,0
Denver County,Colorado,08031,2.2968626,1.1883738,1.1923974,-.24508794,1.1508538,47.84507,72.913269,1,72,0,3,747,8,1,1,0,0,0,0,1,0,0,0,.66666669
Dolores County,Colorado,08033,-1.2350587,-1.1374302,.48419073,1.3672634,.34730828,9.0600777,.139048,0,2,331.0255394063257,0,3,8,0,0,0,0,0,0,0,0,0,0,0
Douglas County,Colorado,08035,3.5141401,2.3046417,.54345679,-.8320834,.39543298,14.771688,17.850792,1,16,20.82183603309447,1,155,8,0,0,0,1,0,0,0,0,0,0,1
Eagle County,Colorado,08037,2.7733734,-.098064907,1.205467,-.69894725,.5979355,32.745178,4.000278,0,4,100.6845018010591,0,48,8,0,0,0,0,0,0,0,0,0,0,0
Elbert County,Colorado,08039,1.4052008,1.6246253,-.026737852,-.67163724,.12306603,9.0141211,.57614702,1,0,35.71152654088812,1,18,8,1,0,0,0,0,0,0,0,0,0,1
El Paso County,Colorado,08041,1.8320094,.69878852,.3269448,-.96330082,.013957133,28.013235,34.131313,1,36,69.71241134254602,1,447,8,0,0,0,1,0,0,0,0,0,0,1
Fremont County,Colorado,08043,.17574711,-.17341393,1.6646535,-.62393159,.24544774,19.598923,1.380235,0,6,119.9080712822118,0,36,8,0,0,0,0,0,0,0,0,0,0,0
Garfield County,Colorado,08045,1.2929533,.7127344,1.2373453,-.72624272,.83394098,31.220627,3.7202599,0,28,173.3851697154341,1,40,8,1,0,0,0,0,0,0,0,0,0,1
Gilpin County,Colorado,08047,1.1103899,1.2048548,1.5491529,.08476609,.6728425,9.0792131,.67065901,1,1,33.6534290006167,0,5,8,0,0,0,0,0,0,0,0,0,0,0
Grand County,Colorado,08049,1.1561131,.48452768,1.0618268,-.74691033,1.3532705,10.307889,.91514301,0,9,59.50737274293851,0,17,8,0,0,0,0,0,0,0,0,0,0,0
Gunnison County,Colorado,08051,2.1537817,1.4712288,1.2577637,-.65993065,2.0623131,10.871835,1.060107,0,6,147.2388098771356,0,29,8,0,0,0,0,0,0,0,0,0,0,0
Hinsdale County,Colorado,08053,-.17173891,1.6549898,2.6338425,1.3781213,4.0243726,6.7615657,.038617,0,0,248.6442319925435,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Huerfano County,Colorado,08055,-.054024179,2.2763636,1.2313834,-.72801423,2.452018,38.146324,.22768299,0,0,194.7649660349021,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Jackson County,Colorado,08057,-.67892772,1.3978081,.68147629,-.36994648,1.650694,12.553802,.103647,0,1,104.9362549922758,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Jefferson County,Colorado,08059,2.5013185,1.9693829,1.3426106,-.83360171,1.096316,20.088749,30.903284,1,21,4.381620070721129,1,452,8,0,0,0,0,0,0,0,1,0,0,0
Kiowa County,Colorado,08061,-.75473154,-.95070517,-.28114966,-.72443962,.038397416,6.7238913,.050289001,0,1,188.1079190040256,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Kit Carson County,Colorado,08063,-.40278774,2.1523616,-.53746659,-.915672,1.8080773,23.579203,.32708499,0,5,158.4414182608577,0,6,8,0,0,0,0,0,0,0,0,0,0,0
Lake County,Colorado,08065,-.13821,1.6505562,1.4595946,-.68950886,1.8876603,41.833107,.271384,0,1,105.1688778232245,0,8,8,0,0,0,0,0,0,0,0,0,0,0
La Plata County,Colorado,08067,2.1106668,1.6406192,1.0509945,-.85961878,1.4669635,19.653641,3.2331071,0,10,318.9413675478441,0,62,8,0,0,0,0,0,0,0,0,0,0,0
Larimer County,Colorado,08069,2.2821326,.95495617,.044342957,-.86955708,.21682356,15.546841,18.593761,1,12,57.30373993008495,1,454,8,1,0,0,0,0,0,0,0,0,0,1
Las Animas County,Colorado,08071,-.23748221,.25081402,1.0281655,1.3740351,1.2998314,45.837364,.53999901,0,6,223.9242426570641,0,4,8,0,0,0,0,0,0,0,0,0,0,0
Lincoln County,Colorado,08073,-.63820106,.93082964,-.19937888,-.7231006,.98334002,20.523138,.36254799,0,0,111.4081170599251,0,3,8,0,0,0,0,0,0,0,0,0,0,0
Logan County,Colorado,08075,-.29220816,1.9408544,-.57359433,-1.3118838,.98501855,21.819542,1.033765,0,8,147.8140127126355,0,20,8,0,0,0,0,0,0,0,0,0,0,0
Mesa County,Colorado,08077,1.0675013,1.0069032,.51322711,-.82794678,.46390745,16.888287,6.4040089,1,11,209.416629648386,0,165,8,0,0,0,0,0,0,0,0,0,0,0
Mineral County,Colorado,08079,.59779024,.82864964,2.0759871,1.3805062,3.2893567,4.775281,.056692,0,0,255.8739641675742,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Moffat County,Colorado,08081,-.16385026,2.5294573,.9536252,-.7083599,2.0317087,17.274376,1.0400341,0,10,212.8944278874172,0,10,8,0,0,0,0,0,0,0,0,0,0,0
Montezuma County,Colorado,08083,.37189439,1.0481282,.74711025,-.70007879,1.0475882,24.934404,1.5870121,0,3,348.4950150946459,0,40,8,0,0,0,0,0,0,0,0,0,0,0
Montrose County,Colorado,08085,.44960248,1.0895799,.55183816,1.3739716,1.3304136,22.499758,1.466326,0,3,245.8651376339051,0,63,8,0,0,0,0,0,0,0,0,0,0,0
Morgan County,Colorado,08087,-.38124609,1.1001266,-.62662041,1.3810695,.93588489,38.314571,1.466745,0,10,77.36459996518505,0,25,8,0,0,0,0,0,0,0,0,0,0,0
Otero County,Colorado,08089,-.12905343,.86548245,-.27145317,-.92894447,.94188827,43.502735,.520217,0,1,197.32847919827,0,12,8,0,0,0,0,0,0,0,0,0,0,0
Ouray County,Colorado,08091,1.6884011,1.1553971,.50362813,-.66923469,1.899709,6.6050491,.18739501,0,1,276.2878278791104,0,11,8,0,0,0,0,0,0,0,0,0,0,0
Park County,Colorado,08093,.89104986,2.0113451,1.4604372,-.67164779,1.1667734,8.4166355,.392813,1,5,39.68912520537419,0,18,8,0,0,0,0,0,0,0,0,0,0,0
